id,fiscal_service_id,step_number,applies_to,estimated_duration_minutes,location_address,office_hours,requires_appointment,can_be_done_online,additional_cost,required_documents,created_at
SP-00308,T-030,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00309,T-030,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00310,T-031,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00311,T-031,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00312,T-031,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00313,T-031,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00314,T-031,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00315,T-031,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00316,T-031,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00317,T-031,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00318,T-031,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00319,T-031,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00320,T-031,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00321,T-031,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00322,T-032,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00323,T-032,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00324,T-032,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00325,T-032,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00326,T-032,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00327,T-032,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00328,T-032,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00329,T-032,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00330,T-032,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00331,T-032,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00332,T-032,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00333,T-032,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00334,T-033,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00335,T-033,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00336,T-033,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00337,T-033,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00338,T-033,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00339,T-033,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00340,T-033,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00341,T-033,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00342,T-033,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00343,T-033,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00344,T-033,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00345,T-033,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00346,T-034,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00347,T-034,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00348,T-034,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00349,T-034,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00350,T-034,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00351,T-034,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00352,T-034,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00353,T-034,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00354,T-034,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00355,T-034,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00356,T-034,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00357,T-034,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00358,T-034,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00359,T-034,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00360,T-034,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00361,T-035,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00362,T-035,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00363,T-035,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00364,T-035,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00365,T-035,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00366,T-035,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00367,T-035,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00368,T-035,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00369,T-035,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00370,T-035,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00371,T-035,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00372,T-035,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00373,T-036,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00374,T-036,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00375,T-036,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00376,T-036,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00377,T-036,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00378,T-036,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00379,T-036,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00380,T-036,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00381,T-036,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00382,T-036,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00383,T-036,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00384,T-036,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00385,T-037,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00386,T-037,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00387,T-037,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00388,T-037,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00389,T-037,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00390,T-037,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00391,T-037,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00392,T-037,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00393,T-037,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00394,T-037,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00395,T-037,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00396,T-037,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00397,T-037,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00398,T-037,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00399,T-037,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00400,T-038,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00401,T-038,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00402,T-038,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00403,T-038,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00404,T-038,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00405,T-038,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00406,T-038,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00407,T-038,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00408,T-038,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00409,T-038,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00410,T-038,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00411,T-038,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00412,T-038,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00413,T-038,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00414,T-038,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00415,T-039,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00416,T-039,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00417,T-039,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00418,T-039,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00419,T-039,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00420,T-039,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00421,T-039,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00422,T-039,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00423,T-039,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00424,T-039,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00425,T-039,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00426,T-039,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00427,T-039,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00428,T-039,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00429,T-039,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00430,T-040,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00431,T-040,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00432,T-040,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00433,T-040,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00434,T-040,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00435,T-040,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00436,T-040,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00437,T-040,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00438,T-040,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00439,T-040,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00440,T-040,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00441,T-040,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00442,T-040,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00443,T-040,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00444,T-040,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00445,T-041,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00446,T-041,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00447,T-041,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00448,T-041,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00449,T-041,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00450,T-041,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00451,T-041,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00452,T-041,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00453,T-041,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00454,T-041,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00455,T-041,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00456,T-041,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00457,T-041,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00458,T-041,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00459,T-041,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00460,T-042,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00461,T-042,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00462,T-042,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00463,T-042,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00464,T-042,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00465,T-042,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00466,T-042,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00467,T-042,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00468,T-042,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00469,T-042,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00470,T-042,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00471,T-042,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00472,T-042,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00473,T-042,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00474,T-042,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00475,T-042,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00476,T-042,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00477,T-042,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00478,T-043,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00479,T-043,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00480,T-043,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00481,T-043,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00482,T-043,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00483,T-043,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00484,T-043,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00485,T-043,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00486,T-043,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00487,T-043,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00488,T-043,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00489,T-043,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00490,T-043,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00491,T-043,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00492,T-043,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00493,T-043,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00494,T-043,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00495,T-043,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00496,T-044,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00497,T-044,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00498,T-044,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00499,T-044,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00500,T-044,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00501,T-044,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00502,T-044,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00503,T-044,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00504,T-044,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00505,T-044,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00506,T-044,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00507,T-044,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00508,T-044,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00509,T-044,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00510,T-044,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00511,T-044,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00512,T-044,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00513,T-044,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00514,T-045,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00515,T-045,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00516,T-045,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00517,T-045,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00518,T-045,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00519,T-045,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00520,T-045,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00521,T-045,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00522,T-045,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00523,T-045,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00524,T-045,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00525,T-045,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00526,T-045,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00527,T-045,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00528,T-045,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00529,T-045,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00530,T-045,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00531,T-045,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00532,T-046,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00533,T-046,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00534,T-046,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00535,T-046,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00536,T-046,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00537,T-046,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00538,T-046,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00539,T-046,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00540,T-046,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00541,T-046,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00542,T-046,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00543,T-046,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00544,T-047,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00545,T-047,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00546,T-047,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00547,T-047,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00548,T-047,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00549,T-047,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00550,T-047,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00551,T-047,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00552,T-047,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00553,T-047,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00554,T-047,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00555,T-047,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00556,T-048,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00557,T-048,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00558,T-048,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00559,T-048,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00560,T-048,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00561,T-048,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00562,T-048,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00563,T-048,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00564,T-048,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00565,T-048,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00566,T-048,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00567,T-048,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00568,T-048,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00569,T-048,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00570,T-048,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00571,T-049,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00572,T-049,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00573,T-049,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00574,T-049,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00575,T-049,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00576,T-049,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00577,T-049,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00578,T-049,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00579,T-049,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00580,T-049,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00581,T-049,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00582,T-049,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00583,T-049,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00584,T-049,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00585,T-049,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00586,T-050,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00587,T-050,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00588,T-050,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00589,T-050,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00590,T-050,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00591,T-050,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00592,T-050,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00593,T-050,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00594,T-050,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00595,T-050,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00596,T-050,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00597,T-050,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00598,T-050,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00599,T-050,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00600,T-050,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00601,T-050,16,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00602,T-050,17,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00603,T-050,18,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00604,T-051,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00605,T-051,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00606,T-051,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00607,T-051,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00608,T-051,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00609,T-051,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00610,T-051,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00611,T-051,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00612,T-051,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00613,T-051,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00614,T-051,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00615,T-051,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-00616,T-051,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
